Tempo(s)	P0(KPa)	P0+Coluna(KPa)	P1(KPa)	P1+Coluna(KPa)
61.829	32.45	40.92	-0.06	7.57
61.922	31.31	39.78	0.06	7.69
62.012	24.53	33.00	-0.07	7.57
62.102	21.89	30.35	0.04	7.67
62.194	25.13	33.59	-0.05	7.58
62.320	25.06	33.53	0.06	7.69
62.412	24.39	32.86	-0.07	7.57
62.502	22.02	30.49	0.04	7.67
62.592	19.62	28.09	-0.03	7.61
62.682	17.48	25.94	-0.03	7.61
62.772	15.45	23.92	0.06	7.69
62.861	18.79	27.26	-0.06	7.57
62.951	26.58	35.05	0.05	7.68
63.041	31.63	40.10	-0.03	7.60
63.131	32.71	41.18	-0.02	7.61
63.221	26.87	35.34	0.05	7.69
63.317	21.58	30.05	0.04	7.67
63.411	24.32	32.79	-0.07	7.57
63.501	25.33	33.79	0.05	7.68
63.591	24.82	33.29	-0.04	7.60
63.681	23.90	32.37	-0.02	7.61
63.771	21.30	29.77	0.05	7.69
63.864	19.00	27.47	-0.04	7.60
63.961	16.61	25.08	-0.06	7.57
64.051	15.39	23.86	0.05	7.68
64.141	22.07	30.54	-0.04	7.60
64.231	28.92	37.39	-0.02	7.62
64.321	32.73	41.20	0.05	7.69
64.411	30.93	39.40	-0.06	7.57
64.500	24.14	32.61	0.05	7.68
64.590	21.80	30.27	-0.04	7.60
64.680	24.88	33.35	-0.01	7.62
64.770	25.13	33.60	0.05	7.69
64.860	24.68	33.14	-0.07	7.57
64.950	23.04	31.50	0.05	7.68
65.040	20.47	28.93	-0.04	7.60
65.130	18.23	26.70	-0.01	7.62
65.220	16.06	24.53	0.05	7.69
65.310	15.95	24.42	-0.07	7.57
65.400	23.49	31.96	0.05	7.68
65.490	29.71	38.18	-0.04	7.60
65.580	32.81	41.27	-0.00	7.63
65.670	29.67	38.13	0.05	7.69
65.760	23.19	31.66	-0.07	7.57
65.850	22.26	30.73	0.05	7.69
65.940	25.21	33.68	-0.04	7.60
66.030	25.05	33.52	-0.01	7.63
66.120	24.48	32.95	0.05	7.69
66.216	22.23	30.70	0.05	7.69
66.309	19.85	28.32	-0.07	7.57
66.399	17.63	26.10	0.05	7.68
66.489	15.50	23.97	-0.04	7.59
66.579	17.85	26.32	-0.00	7.63
66.669	25.46	33.93	0.05	7.69
66.759	31.07	39.54	-0.07	7.57
66.849	32.74	41.21	0.05	7.69
66.939	27.43	35.90	-0.04	7.59
67.029	21.90	30.37	-0.00	7.63
67.119	23.26	31.73	0.05	7.69
67.209	25.38	33.85	-0.07	7.57
67.299	24.94	33.40	0.05	7.69
67.395	24.11	32.57	-0.04	7.60
67.489	21.39	29.86	-0.04	7.59
67.579	19.17	27.64	-0.01	7.63
67.669	17.03	25.50	0.05	7.69
67.764	15.08	23.54	0.04	7.67
67.859	21.18	29.65	-0.06	7.57
67.948	28.25	36.71	0.05	7.69
68.038	32.47	40.94	-0.04	7.60
68.128	31.50	39.96	0.00	7.64
68.218	24.78	33.25	0.05	7.69
68.308	21.51	29.98	-0.07	7.57
68.398	24.61	33.08	0.05	7.69
68.488	25.11	33.58	-0.04	7.59
68.578	24.60	33.06	0.00	7.64
68.668	23.38	31.84	0.05	7.69
68.758	20.62	29.09	-0.07	7.57
68.848	18.46	26.93	0.05	7.69
68.938	16.41	24.88	-0.04	7.59
69.028	15.64	24.10	0.00	7.64
69.121	22.81	31.28	-0.04	7.60
69.218	29.86	38.32	0.05	7.69
69.308	32.71	41.17	-0.07	7.57
69.398	29.59	38.06	0.05	7.69
69.488	23.17	31.64	-0.04	7.59
69.577	22.33	30.80	0.00	7.64
69.667	25.31	33.78	0.05	7.69
69.757	25.09	33.56	-0.07	7.57
69.847	24.56	33.02	0.05	7.69
69.937	22.60	31.06	-0.04	7.60
70.027	20.00	28.47	0.00	7.64
70.117	17.78	26.24	0.05	7.68
70.207	15.61	24.08	-0.07	7.57
70.297	17.06	25.53	0.05	7.69
70.387	24.78	33.25	-0.04	7.60
70.477	30.52	38.99	0.00	7.64
70.577	32.85	41.32	0.01	7.65
70.670	27.30	35.76	-0.04	7.60
70.767	21.69	30.15	0.05	7.68
70.857	23.82	32.29	-0.07	7.57
70.947	25.41	33.87	0.05	7.69
71.037	24.93	33.40	-0.04	7.60
71.127	24.03	32.50	-0.00	7.63
71.217	21.41	29.88	0.06	7.69
71.306	19.20	27.67	-0.06	7.57
71.396	17.03	25.49	0.05	7.68
71.486	15.10	23.57	-0.04	7.60
71.576	20.22	28.69	-0.00	7.63
71.666	27.72	36.19	0.06	7.69
71.756	32.15	40.61	-0.07	7.57
71.846	32.00	40.47	0.05	7.68
71.936	25.35	33.82	-0.04	7.59
72.026	21.48	29.95	-0.00	7.63
72.116	24.46	32.92	0.05	7.69
72.211	25.18	33.65	0.04	7.67
72.306	24.58	33.05	-0.06	7.57
72.396	23.31	31.77	0.05	7.68
72.486	20.70	29.17	-0.04	7.59
72.578	18.49	26.96	0.03	7.67
72.669	16.23	24.70	-0.04	7.60
72.766	16.09	24.55	0.05	7.69
72.856	23.57	32.04	-0.07	7.57
72.945	29.94	38.41	0.05	7.69
73.035	33.02	41.49	-0.04	7.60
73.125	29.76	38.22	-0.01	7.62
73.215	23.21	31.67	0.05	7.69
73.305	22.36	30.83	-0.06	7.57
73.395	25.18	33.65	0.05	7.68
73.485	25.13	33.60	-0.04	7.60
73.575	24.57	33.04	-0.01	7.62
73.665	19.42	27.88	0.05	7.69
73.755	5.14	13.60	-0.07	7.57
73.845	-1.56	6.91	0.04	7.68
73.935	-3.23	5.24	-0.04	7.60
74.025	-1.50	6.96	-0.02	7.62
74.115	0.94	9.41	0.05	7.69
74.205	1.96	10.43	-0.07	7.57
74.295	1.18	9.65	0.04	7.68
74.387	-0.18	8.28	-0.07	7.57
74.485	-0.76	7.71	-0.04	7.60
74.575	-0.36	8.11	-0.02	7.61
74.664	0.37	8.84	0.06	7.69
74.754	0.74	9.21	-0.07	7.57
74.844	0.53	9.00	0.04	7.68
74.934	0.08	8.54	-0.04	7.60
75.031	-0.20	8.27	0.06	7.69
75.124	-0.09	8.38	-0.02	7.61
75.214	0.20	8.67	0.06	7.69
75.304	0.37	8.83	-0.07	7.57
75.394	0.31	8.78	0.04	7.68
75.484	0.13	8.59	-0.03	7.60
75.574	-0.00	8.47	-0.04	7.60
75.664	0.01	8.48	0.06	7.69
75.754	0.13	8.59	-0.07	7.56
75.844	0.21	8.68	0.04	7.67
75.934	0.22	8.69	-0.04	7.60
76.024	0.14	8.61	-0.03	7.60
76.114	0.08	8.55	0.06	7.69
76.204	0.07	8.54	-0.07	7.57
76.293	0.10	8.57	0.04	7.67
76.383	0.15	8.62	-0.03	7.60
76.473	0.16	8.63	-0.04	7.60
76.563	0.14	8.60	0.06	7.69
76.653	0.11	8.57	-0.06	7.57
76.749	0.07	8.54	0.01	7.65
76.843	0.10	8.57	0.04	7.67
76.933	0.12	8.58	-0.03	7.61
77.023	0.13	8.60	-0.04	7.59
77.113	0.12	8.59	0.06	7.69
77.203	0.10	8.57	-0.07	7.57
77.293	0.10	8.57	0.03	7.67
77.383	0.09	8.56	-0.03	7.60
77.473	0.11	8.58	-0.04	7.59
77.563	0.11	8.58	0.05	7.69
77.653	0.11	8.58	-0.06	7.57
77.745	0.10	8.57	0.05	7.69
77.836	0.09	8.56	-0.06	7.57
77.933	0.10	8.57	-0.02	7.61
78.022	0.10	8.57	-0.04	7.59
78.112	0.10	8.57	0.05	7.68
78.202	0.10	8.57	-0.06	7.58
78.292	0.10	8.57	0.02	7.66
78.382	0.10	8.57	-0.04	7.60
78.472	0.10	8.56	0.01	7.64
78.562	0.10	8.57	0.00	7.64
78.652	0.10	8.57	-0.03	7.61
78.742	0.09	8.56	0.00	7.64
78.832	0.60	9.07	-0.04	7.60
78.922	0.25	8.72	0.00	7.64
79.012	-0.01	8.46	0.01	7.65
79.103	0.00	8.47	-0.01	7.63
